"title","type","year","length","numVotes","averageRating","director","birthYear","deathYear","genre_animation","genre_action","genre_adventure","genre_comedy","genre_documentary","genre_fantasy","genre_romance","genre_sci_fi","genre_thriller"
"The Great Hypnotist","movie",2014,104,2998,6.9,"Leste Chen",1981,NA,0,0,0,0,0,0,0,0,1
"Requirements to Be a Normal Person","movie",2015,90,2954,6.4,"Greg Berlanti",1972,NA,0,0,0,1,0,0,1,0,0
"The Disappearance of Eleanor Rigby: Her","movie",2013,100,9641,6.9,"Ned Benson",1977,NA,0,0,0,0,0,0,1,0,0
"American Honey","movie",2016,163,45583,7,"Andrea Arnold",1961,NA,0,0,1,0,0,0,1,0,0
"Maudie","movie",2016,115,20234,7.6,"Aisling Walsh",1958,NA,0,0,0,0,0,0,1,0,0
"Gringo","movie",2018,111,31658,6.1,"Nash Edgerton",1973,NA,0,1,0,1,0,0,0,0,0
"Bokeh","movie",2017,92,7758,5,"Geoffrey Orthwein",NA,NA,0,0,0,0,0,0,0,1,0
"The Lady in the Van","movie",2015,104,31184,6.7,"Nicholas Hytner",1956,NA,0,0,0,1,0,0,0,0,0
"Gosnell: The Trial of America's Biggest Serial Killer","movie",2018,93,4717,6.5,"Nick Searcy",1959,NA,0,0,0,0,0,0,0,0,0
"The Nightly Show with Larry Wilmore","tvSeries",2015,22,2955,5.8,"Andre Allen",NA,NA,0,0,0,1,0,0,0,0,0
"Revolt","movie",2017,87,9961,5.3,"Joe Miale",NA,NA,0,1,1,0,0,0,0,1,0
"Mastizaade","movie",2016,119,2975,2.4,"Milap Zaveri",NA,NA,0,0,0,1,0,0,0,0,0
"Experimenter","movie",2015,98,19372,6.6,"Michael Almereyda",1959,NA,0,0,0,0,0,0,0,0,0
"Life on the Line","movie",2015,97,6068,5.2,"David Hackl",NA,NA,0,1,0,0,0,0,0,0,1
"Zero Tolerance","movie",2015,89,2063,4.1,"Wych Kaosayananda",1974,NA,0,1,0,0,0,0,0,0,1
"Ava's Possessions","movie",2015,89,3300,5.6,"Jordan Galland",1980,NA,0,0,0,1,0,0,0,0,0
"Cristela","tvSeries",2014,30,2794,6.6,"John Pasquin",1945,NA,0,0,0,1,0,0,0,0,0
"Hap and Leonard","tvSeries",2016,60,8206,7.6,"Jim Mickle",NA,NA,0,0,0,0,0,0,0,0,0
"The Disappearance of Eleanor Rigby: Them","movie",2014,123,12924,6.3,"Ned Benson",1977,NA,0,0,0,0,0,0,1,0,0
"Kong: Skull Island","movie",2017,118,336957,6.7,"Jordan Vogt-Roberts",1984,NA,0,1,1,0,0,1,0,0,0
"When Angels Sleep","movie",2018,91,3982,5.5,"Gonzalo Bendala",1978,NA,0,0,1,0,0,0,0,0,0
"Body","movie",2015,75,2308,5.2,"Dan Berk",1987,NA,0,0,0,0,0,0,0,0,1
"The Trust","movie",2016,92,20306,5.4,"Alex Brewer",NA,NA,0,1,0,0,0,0,0,0,0
"Pay the Ghost","movie",2015,94,18495,5.2,"Uli Edel",1947,NA,0,0,0,0,0,0,0,0,0
"The Cleanse","movie",2016,81,4006,5.1,"Bobby Miller",NA,NA,0,0,0,1,0,1,0,0,0
"Ghoomketu","movie",2020,108,4887,4.9,"Pushpendra Nath Misra",NA,NA,0,0,0,1,0,0,0,0,0
"Cordelia","movie",2019,91,4325,4.7,"Adrian Shergold",1948,NA,0,0,0,0,0,0,0,0,1
"Bajirao Mastani","movie",2015,158,37735,7.2,"Sanjay Leela Bhansali",1963,NA,0,1,0,0,0,0,0,0,0
"Alienated","movie",2015,81,6214,4,"Brian Ackley",NA,NA,0,0,0,0,0,0,1,0,0
"The Yellow Birds","movie",2017,94,4582,5.8,"Alexandre Moors",1972,NA,0,0,0,0,0,0,0,0,0
"Mountains May Depart","movie",2015,126,6223,6.9,"Zhangke Jia",1970,NA,0,0,0,0,0,0,1,0,0
"Bare","movie",2015,90,2484,5.1,"Natalia Leite",NA,NA,0,0,0,0,0,0,1,0,0
"Real Rob","tvSeries",2015,30,3107,6.3,"Rob Schneider",1963,NA,0,0,0,1,0,0,0,0,0
"The Leisure Seeker","movie",2017,112,9443,6.7,"Paolo Virzì",1964,NA,0,0,1,1,0,0,0,0,0
"Tokyo Ghoul","tvMiniSeries",2014,24,61243,7.7,"Shûhei Morita",1978,NA,1,1,0,0,0,0,0,0,0
"Godzilla: King of the Monsters","movie",2019,132,195829,6,"Michael Dougherty",1974,NA,0,1,1,0,0,1,0,0,0
"Lion","movie",2016,118,246226,8,"Garth Davis",1974,NA,0,0,0,0,0,0,0,0,0
"NH 10","movie",2015,115,13776,7.2,"Navdeep Singh",1968,NA,0,1,0,0,0,0,0,0,0
"The Second Mother","movie",2015,112,16256,7.7,"Anna Muylaert",1964,NA,0,0,0,1,0,0,0,0,0
"Akame ga Kill!","tvSeries",2014,24,28086,7.8,"Tomoki Kobayashi",NA,NA,1,1,1,0,0,0,0,0,0
"Lake Bodom","movie",2016,85,4573,5.3,"Taneli Mustonen",NA,NA,0,0,0,0,0,0,0,0,1
"Sharktopus vs. Pteracuda","tvMovie",2014,88,3062,3.3,"Kevin O'Neill",1961,NA,0,1,1,1,0,0,0,0,0
"Earthrise","movie",2014,90,2484,3.6,"Glenn Payne",1982,NA,0,0,0,0,0,0,0,1,1
"Fear the Walking Dead","tvSeries",2015,44,139171,6.8,"Michael McDonough",1967,NA,0,0,0,0,0,0,0,1,0
"Pali Road","movie",2015,92,2381,6.9,"Jonathan Lim",NA,NA,0,0,0,0,0,1,0,0,0
"Bogowie","movie",2014,120,7494,7.6,"Lukasz Palkowski",1976,NA,0,0,0,0,0,0,0,0,0
"The Hive","movie",2014,93,2144,5.2,"David Yarovesky",NA,NA,0,0,0,0,0,0,0,1,1
"Sherpa","movie",2015,96,5243,7.6,"Jennifer Peedom",NA,NA,0,0,0,0,1,0,0,0,0
"Vendetta","movie",2015,90,3859,4.7,"Jen Soska",1983,NA,0,1,0,0,0,0,0,0,0
"Sheep & Wolves","movie",2016,85,3359,5.8,"Andrey Galat",NA,NA,1,0,0,1,0,0,0,0,0
"Grantchester","tvSeries",2014,45,16513,7.9,"Rob Evans",NA,NA,0,0,0,0,0,0,0,0,0
"Gerald's Game","movie",2017,103,122150,6.5,"Mike Flanagan",1978,NA,0,0,0,0,0,0,0,0,1
"Blue Mountain State: The Rise of Thadland","movie",2016,90,16323,5.7,"Lev L. Spiro",NA,NA,0,0,0,1,0,0,0,0,0
"Hitchcock/Truffaut","movie",2015,79,6988,7.3,"Kent Jones",NA,NA,0,0,0,0,1,0,0,0,0
"Rogue One: A Star Wars Story","movie",2016,133,671186,7.8,"Gareth Edwards",1975,NA,0,1,1,0,0,0,0,1,0
"To Your Last Death","movie",2019,91,3819,5.8,"Jason Axinn",NA,NA,1,1,0,0,0,1,0,0,0
"Gotham","tvSeries",2014,42,237736,7.8,"Rob Bailey",NA,NA,0,1,0,0,0,0,0,0,0
"The Wife","movie",2017,99,42166,7.2,"Björn Runge",1961,NA,0,0,0,0,0,0,0,0,0
"Whitney","tvMovie",2015,88,2046,5,"Angela Bassett",1958,NA,0,0,0,0,0,0,0,0,0
"Dearest","movie",2014,128,2549,7.6,"Peter Ho-Sun Chan",1962,NA,0,0,0,0,0,0,0,0,0
"Truman","movie",2015,108,13707,7.3,"Cesc Gay",1967,NA,0,0,1,1,0,0,0,0,0
"Elephant Song","movie",2014,110,5005,6.5,"Charles Binamé",1949,NA,0,0,0,0,0,0,0,0,0
"Rendez-Vous","movie",2015,100,2129,5.6,"Antoinette Beumer",1962,NA,0,0,0,0,0,0,1,0,0
"Our Little Sister","movie",2015,127,16357,7.5,"Hirokazu Koreeda",1962,NA,0,0,0,0,0,0,0,0,0
"Fast & Furious: Supercharged","video",2015,11,2893,6.4,"Thierry Coup",NA,NA,0,1,0,0,0,0,0,0,0
"A Score to Settle","movie",2019,103,6837,4.7,"Shawn Ku",NA,NA,0,1,0,0,0,0,0,0,0
"Jungle","movie",2017,115,61233,6.7,"Greg McLean",NA,NA,0,1,1,0,0,0,0,0,0
"The Hippopotamus","movie",2017,89,4261,6.4,"John Jencks",NA,NA,0,0,0,1,0,0,0,0,0
"The Ice Road","movie",2021,109,45507,5.6,"Jonathan Hensleigh",1959,NA,0,1,1,0,0,0,0,0,1
"Blood Money","movie",2017,100,2485,4.5,"Lucky McKee",1975,NA,0,1,1,0,0,0,0,0,0
"Ashes in the Snow","movie",2018,98,6714,6.6,"Marius A. Markevicius",1976,NA,0,0,0,0,0,0,1,0,0
"Asterix and Obelix: Mansion of the Gods","movie",2014,85,14984,6.9,"Louis Clichy",NA,NA,1,0,1,1,0,0,0,0,0
"My Big Fat Greek Wedding 2","movie",2016,94,34380,6,"Kirk Jones",1964,NA,0,0,0,1,0,0,1,0,0
"People Just Do Nothing","tvSeries",2014,30,7802,8.5,"Jack Clough",NA,NA,0,0,0,1,0,0,0,0,0
"Betting on Zero","movie",2016,99,5553,7.2,"Ted Braun",NA,NA,0,0,0,0,1,0,0,0,0
"Zoom","movie",2015,96,2969,6.1,"Pedro Morelli",NA,NA,0,0,0,1,0,0,0,0,0
"Teen Beach 2","tvMovie",2015,104,5847,5.9,"Jeffrey Hornaday",1956,NA,0,0,0,0,0,1,0,0,0
"A Noble Intention","movie",2015,115,2371,6.7,"Joram Lürsen",1963,NA,0,0,0,0,0,0,0,0,0
"Amongst Bees","movie",2015,100,2142,6.7,"Ian Sbf",NA,NA,0,0,0,0,0,0,0,0,0
"Warsaw '44","movie",2014,130,6534,6.6,"Jan Komasa",1981,NA,0,0,0,0,0,0,1,0,0
"The Equalizer 2","movie",2018,121,184233,6.7,"Antoine Fuqua",1965,NA,0,1,0,0,0,0,0,0,1
"Vice Principals","tvSeries",2016,30,30154,8,"Jody Hill",NA,NA,0,0,0,1,0,0,0,0,0
"Hello, My Name Is Doris","movie",2015,90,22286,6.6,"Michael Showalter",1970,NA,0,0,0,1,0,0,1,0,0
"Bad Grandpa.5","video",2013,86,5740,6.2,"Jeff Tremaine",1966,NA,0,0,0,1,1,0,0,0,0
"Bayou Caviar","movie",2018,111,3022,4.6,"Cuba Gooding Jr.",1968,NA,0,0,0,0,0,0,0,0,1
"Piku","movie",2015,123,33094,7.6,"Shoojit Sircar",NA,NA,0,0,0,1,0,0,0,0,0
"Aquarius","tvSeries",2015,42,13014,7,"Jonas Pate",1970,NA,0,0,0,0,0,0,0,0,0
"Shivaay","movie",2016,153,11080,6.1,"Ajay Devgn",1969,NA,0,1,1,0,0,0,0,0,0
"Snowden","movie",2016,134,159722,7.3,"Oliver Stone",1946,NA,0,0,0,0,0,0,0,0,0
"Ashby","movie",2015,100,16078,6.4,"Tony McNamara",NA,NA,0,0,0,1,0,0,0,0,0
"Love","movie",2015,135,64607,6.1,"Gaspar Noé",1963,NA,0,0,0,0,0,0,1,0,0
"400 Days","movie",2015,91,11112,4.4,"Matt Osterman",1978,NA,0,0,0,0,0,0,0,1,1
"Pandemic","movie",2016,91,8401,4.4,"John Suits",1983,NA,0,1,0,0,0,0,0,1,0
"Autumn Lights","movie",2016,98,6669,5.1,"Angad Aulakh",NA,NA,0,0,0,0,0,0,0,0,0
"They Call Me Jeeg Robot","movie",2015,112,15983,7,"Gabriele Mainetti",1976,NA,0,1,0,1,0,0,0,0,0
"I Am a Hero","movie",2015,126,7591,6.7,"Shinsuke Sato",1970,NA,0,1,0,1,0,0,0,0,0
"Sniper: Legacy","video",2014,95,5697,5.3,"Don Michael Paul",NA,NA,0,1,0,0,0,0,0,0,1
"Operation Avalanche","movie",2016,94,7796,6.1,"Matt Johnson",1985,NA,0,0,0,1,0,0,0,0,0
"Dead Awake","movie",2016,99,3489,4.6,"Phillip Guzman",NA,NA,0,0,0,0,0,0,0,0,0
"Solo: A Star Wars Story","movie",2018,135,369794,6.9,"Ron Howard",1954,NA,0,1,1,0,0,0,0,1,0
"Inside Men","movie",2015,130,3929,7,"Min-ho Woo",NA,NA,0,1,0,0,0,0,0,0,0
"War Pigs","movie",2015,91,3596,4.3,"Ryan Little",1971,NA,0,1,0,0,0,0,0,0,0
"Journey's End","movie",2017,107,10953,6.7,"Saul Dibb",1968,NA,0,0,0,0,0,0,0,0,0
"Monster Hunt","movie",2015,117,5560,6.1,"Raman Hui",1963,NA,0,0,1,1,0,1,0,0,0
"1915","movie",2015,82,5033,3.6,"Garin Hovannisian",1986,NA,0,0,0,0,0,0,0,0,0
"Sons of Liberty","tvMiniSeries",2015,270,4650,7.4,"Kari Skogland",NA,NA,0,0,0,0,0,0,0,0,0
"A Novel Romance","tvMovie",2015,86,2840,6.4,"Mark Griffiths",NA,NA,0,0,0,1,0,0,1,0,0
"La La Land","movie",2016,128,639153,8,"Damien Chazelle",1985,NA,0,0,0,1,0,0,0,0,0
"Valley Uprising","movie",2014,103,6146,8.1,"Peter Mortimer",1974,NA,0,0,0,0,1,0,0,0,0
"One Direction: Where We Are - The Concert Film","movie",2014,75,2482,6.8,"Paul Dugdale",NA,NA,0,0,0,0,1,0,0,0,0
"We Are Your Friends","movie",2015,96,40019,6.2,"Max Joseph",1982,NA,0,0,0,0,0,0,1,0,0
"Total Drama Presents: The Ridonculous Race","tvSeries",2015,22,2204,7.4,"Chad Hicks",NA,NA,1,1,1,0,0,0,0,0,0
"Corner Gas: The Movie","movie",2014,90,2532,6.9,"David Storey",NA,NA,0,0,0,1,0,0,0,0,0
"All the Way","tvMovie",2016,132,15008,7.3,"Jay Roach",1957,NA,0,0,0,0,0,0,0,0,0
"Standing Tall","movie",2015,120,3779,6.9,"Emmanuelle Bercot",1967,NA,0,0,0,0,0,0,0,0,0
"The Brand New Testament","movie",2015,114,34236,7.1,"Jaco Van Dormael",1957,NA,0,0,0,1,0,1,0,0,0
"The Lion Guard","tvSeries",2015,30,2517,6.4,"Howy Parkins",NA,NA,1,1,1,0,0,0,0,0,0
"The Escort","movie",2015,88,13991,6,"Will Slocombe",NA,NA,0,0,0,1,0,0,1,0,0
"From the Land of the Moon","movie",2016,120,6569,6.6,"Nicole Garcia",1946,NA,0,0,0,0,0,0,1,0,0
"Sonic the Hedgehog","movie",2020,99,153581,6.5,"Jeff Fowler",1978,NA,0,1,1,1,0,0,0,0,0
"Barb and Star Go to Vista Del Mar","movie",2021,107,19483,6.3,"Josh Greenbaum",NA,NA,0,0,0,1,0,1,0,0,0
"The Choice","movie",2016,111,44545,6.5,"Ross Katz",1971,NA,0,0,0,0,0,0,1,0,0
"The Kissing Booth","movie",2018,105,90316,5.9,"Vince Marcello",NA,NA,0,0,0,1,0,0,1,0,0
"6 Years","movie",2015,79,13071,5.6,"Hannah Fidell",1985,NA,0,0,0,0,0,0,1,0,0
"The Nice Guys","movie",2016,116,357476,7.4,"Shane Black",1961,NA,0,1,0,1,0,0,0,0,0
"The Exorcism of Molly Hartley","video",2015,96,4440,4.6,"Steven R. Monroe",1964,NA,0,0,0,0,0,0,0,0,0
"Cristiano Ronaldo: World at His Feet","movie",2014,54,2239,6.4,"Tara Pirnia",NA,NA,0,0,0,0,1,0,0,0,0
"Na Maloom Afraad","movie",2014,137,4139,7.4,"Nabeel Qureshi",NA,NA,0,0,0,1,0,0,0,0,1
"Kaththi","movie",2014,166,29039,8.1,"A.R. Murugadoss",1974,NA,0,1,0,0,0,0,0,0,0
"Grumpy Cat's Worst Christmas Ever","tvMovie",2014,87,2552,5.1,"Tim Hill",1958,NA,0,1,1,1,0,0,0,0,0
"Brothers","movie",2015,156,13649,6.4,"Karan Malhotra",NA,NA,0,1,0,0,0,0,0,0,0
"Govindudu Andari Vaadele","movie",2014,160,2609,5.7,"Krishna Vamsi",1962,NA,0,1,0,0,0,0,0,0,0
"Puli","movie",2015,155,10087,4.3,"Chimbudeven",NA,NA,0,1,1,0,0,1,0,0,0
"Halo: Nightfall","tvMiniSeries",2014,30,5576,5.5,"Sergio Mimica-Gezzan",1957,NA,0,1,1,0,0,0,0,0,0
"Chelsea Peretti: One of the Greats","tvSpecial",2014,74,2427,6.9,"Lance Bangs",1972,NA,0,0,0,1,0,0,0,0,0
"All Hail King Julien","tvSeries",2014,23,2327,7.1,"Matt Engstrom",1972,NA,1,1,1,0,0,0,0,0,0
"The Adventures of Puss in Boots","tvSeries",2015,23,2328,6.5,"Johnny Castuciano",NA,NA,1,1,1,0,0,0,0,0,0
"Death Race 4: Beyond Anarchy","video",2018,111,4953,5.2,"Don Michael Paul",NA,NA,0,1,1,0,0,0,0,0,0
"Son of Saul","movie",2015,107,50863,7.4,"László Nemes",1977,NA,0,0,0,0,0,0,0,0,0
"The Legendary Giulia and Other Miracles","movie",2015,115,2443,6.8,"Edoardo Leo",1972,NA,0,0,0,1,0,0,0,0,0
"Minimalism: A Documentary About the Important Things","movie",2015,78,16586,6.6,"Matt D'Avella",NA,NA,0,0,0,0,1,0,0,0,0
"Drushyam","movie",2014,150,4537,8.2,"Sripriya",NA,NA,0,0,0,0,0,0,0,0,1
"Malignant","movie",2021,111,103717,6.2,"James Wan",1977,NA,0,0,0,0,0,0,0,0,0
"Une famille à louer","movie",2015,97,2244,5.5,"Jean-Pierre Améris",1961,NA,0,0,0,1,0,0,1,0,0
"Ode to My Father","movie",2014,126,5845,7.8,"JK Youn",NA,NA,0,0,0,0,0,0,0,0,0
"Cop Car","movie",2015,88,34772,6.3,"Jon Watts",1981,NA,0,0,0,0,0,0,0,0,1
"Funny Cow","movie",2017,102,2476,6.5,"Adrian Shergold",1948,NA,0,0,0,1,0,0,0,0,0
"My Beautiful Broken Brain","movie",2014,86,2411,7.1,"Lotje Sodderland",NA,NA,0,0,0,0,1,0,0,0,0
"Our Girl","tvSeries",2013,60,4470,7.6,"Anthony Philipson",NA,NA,0,1,0,0,0,0,0,0,1
"Dead Rising: Watchtower","movie",2015,118,9367,5.2,"Zach Lipovsky",NA,NA,0,1,0,0,0,0,0,0,0
"Running Wild with Bear Grylls","tvSeries",2014,60,2970,7.6,"Ben Simms",NA,NA,0,0,1,1,0,0,0,0,0
"Dragon Ball Z: Resurrection ""F""","movie",2015,93,23473,7.2,"Tadayoshi Yamamuro",NA,NA,1,1,1,0,0,0,0,0,0
"Madras","movie",2014,156,4686,7.9,"Pa. Ranjith",1982,NA,0,1,0,0,0,0,0,0,0
"Velaiyilla Pattathari","movie",2014,133,8176,7.8,"Velraj",1969,NA,0,1,0,1,0,0,0,0,0
"Naked Among Wolves","tvMovie",2015,105,4134,7.2,"Philipp Kadelbach",NA,NA,0,0,0,0,0,0,0,0,0
"Edie","movie",2017,102,2591,6.6,"Simon Hunter",1969,NA,0,0,1,0,0,0,0,0,0
"Little Bird's Big Adventure","movie",2017,85,2233,5.8,"Toby Genkel",NA,NA,1,0,1,1,0,0,0,0,0
"Love Sonia","movie",2018,122,2264,7.4,"Tabrez Noorani",NA,NA,0,0,0,0,0,0,0,0,0
"Bill Burr: I'm Sorry You Feel That Way","tvSpecial",2014,80,8831,8.2,"Jay Karas",NA,NA,0,0,0,1,0,0,0,0,0
"Professor T.","tvSeries",2015,53,2396,8.1,"Indra Siera",NA,NA,0,0,0,1,0,0,0,0,0
"Lava","short",2014,7,18870,7.2,"James Ford Murphy",NA,NA,1,0,0,0,0,1,0,0,0
"Results","movie",2015,105,7593,5.5,"Andrew Bujalski",1977,NA,0,0,0,1,0,0,1,0,0
"Tangerine","movie",2015,88,34717,7.1,"Sean Baker",1971,NA,0,0,0,1,0,0,0,0,0
"Big Time Adolescence","movie",2019,91,15283,6.9,"Jason Orley",NA,NA,0,0,0,1,0,0,0,0,0
"Labyrinth of Lies","movie",2014,124,13774,7.3,"Giulio Ricciarelli",1965,NA,0,0,0,0,0,0,0,0,0
"Do You See Me?","movie",2014,98,2629,6.4,"Riccardo Milani",1958,NA,0,0,0,1,0,0,0,0,0
"The Girl in the Photographs","movie",2015,95,3985,4.5,"Nick Simon",NA,NA,0,0,0,0,0,0,1,0,0
"The Hollow","movie",2016,128,3329,4.7,"Miles Doleac",1975,NA,0,0,0,0,0,0,0,0,0
"Dragonheart 3: The Sorcerer's Curse","video",2015,98,3984,5.1,"Colin Teague",1970,NA,0,1,1,0,0,1,0,0,0
"Bear Story","short",2014,11,3514,7.6,"Gabriel Osorio Vargas",NA,NA,1,0,1,0,0,0,0,0,0
"The Predator","movie",2018,107,140439,5.3,"Shane Black",1961,NA,0,1,1,0,0,0,0,0,0
"Stephanie","movie",2017,86,6287,5.8,"Akiva Goldsman",1962,NA,0,0,0,0,0,0,0,0,0
"Looking for Alaska","tvMiniSeries",2019,426,13452,8,"Clea DuVall",1977,NA,0,0,0,0,0,0,1,0,0
"Only the Brave","movie",2017,134,74970,7.6,"Joseph Kosinski",1974,NA,0,1,0,0,0,0,0,0,0
"A War","movie",2015,115,11041,7,"Tobias Lindholm",1977,NA,0,0,0,0,0,0,0,0,1
"Versailles","tvSeries",2015,52,18177,7.9,"Christian Langlois",NA,NA,0,0,0,0,0,0,0,0,0
"Big Driver","tvMovie",2014,87,6457,5.6,"Mikael Salomon",NA,NA,0,0,0,0,0,0,0,0,1
"Cabin Fever","movie",2016,99,10843,3.7,"Travis Zariwny",NA,NA,0,0,0,0,0,0,0,1,1
"War Room","movie",2015,120,15716,6.4,"Alex Kendrick",1970,NA,0,0,0,0,0,0,0,0,0
"The Outpost","movie",2019,123,38691,6.8,"Rod Lurie",1962,NA,0,1,0,0,0,0,0,0,0
"Jack of the Red Hearts","movie",2015,102,2262,7,"Janet Grillo",NA,NA,0,0,0,0,0,0,0,0,0
"Daft Punk Unchained","movie",2015,85,3482,7.3,"Hervé Martin-Delpierre",NA,NA,0,0,0,0,1,0,0,0,0
"Spotless","tvSeries",2015,60,3835,7.7,"Pascal Chaumeil",1961,2015,0,0,0,0,0,0,0,0,0
"31","movie",2016,102,22446,5.1,"Rob Zombie",1965,NA,0,0,0,0,0,0,0,0,1
"Ratter","movie",2015,80,11362,4.8,"Branden Kramer",NA,NA,0,0,0,0,0,0,0,0,1
"Shamitabh","movie",2015,155,7785,6.7,"R. Balki",1964,NA,0,0,0,0,0,0,0,0,0
"Assassination Classroom","tvSeries",2013,23,19591,8,"Seiji Kishi",NA,NA,1,1,0,1,0,0,0,0,0
"Bang Gang: A Modern Love Story","movie",2015,98,3282,5.5,"Eva Husson",1977,NA,0,0,0,0,0,0,1,0,0
"Sinatra: All or Nothing at All","tvMiniSeries",2015,240,2462,8,"Alex Gibney",1953,NA,0,0,0,0,1,0,0,0,0
"Yoga Hosers","movie",2016,88,15160,4.2,"Kevin Smith",1970,NA,0,1,0,1,0,0,0,0,0
"The Son","tvSeries",2017,44,7106,7.5,"Kevin Dowling",NA,NA,0,0,0,0,0,0,0,0,0
"Infinity Chamber","movie",2016,103,11396,6.2,"Travis Milloy",1969,NA,0,0,0,0,0,0,0,1,1
"Track 143","movie",2014,94,2133,7.1,"Narges Abyar",NA,NA,0,0,0,0,0,0,0,0,0
"Land of Mine","movie",2015,100,44446,7.8,"Martin Zandvliet",1971,NA,0,0,0,0,0,0,0,0,0
"Z Nation","tvSeries",2014,44,38391,6.7,"Abram Cox",NA,NA,0,1,0,1,0,0,0,0,0
"The Overnight","movie",2015,79,17426,6.1,"Patrick Brice",1983,NA,0,0,0,1,0,0,0,0,0
"The Legend of Ben Hall","movie",2017,139,2311,5.8,"Matthew Holmes",NA,NA,0,1,0,0,0,0,0,0,0
"Seoul Station","movie",2016,92,7356,6.1,"Sang-ho Yeon",NA,NA,1,1,0,0,0,0,0,0,0
"The Girlfriend Experience","tvSeries",2016,27,11518,7,"Lodge Kerrigan",1964,NA,0,0,0,0,0,0,0,0,0
"To All the Boys I've Loved Before","movie",2018,99,119361,7,"Susan Johnson",NA,NA,0,0,0,1,0,0,1,0,0
"Code of a Killer","tvMiniSeries",2015,65,3557,7.6,"James Strong",NA,NA,0,0,0,0,0,0,0,0,0
"Cucumber","tvMiniSeries",2015,50,3675,7.9,"David Evans",NA,NA,0,0,0,0,0,0,0,0,0
"Banana","tvMiniSeries",2015,25,2545,7.5,"Lewis Arnold",NA,NA,0,0,0,0,0,0,0,0,0
"The Shaukeens","movie",2014,124,3150,4.8,"Abhishek Sharma",1987,NA,0,0,0,1,0,0,0,0,0
"Baby","movie",2015,159,59368,7.9,"Neeraj Pandey",1973,NA,0,1,0,0,0,0,0,0,1
"Mr. X","movie",2015,133,2330,3.7,"Vikram Bhatt",1969,NA,0,1,0,0,0,0,0,0,0
"Operator","movie",2015,88,2236,4.3,"Amariah Olson",NA,NA,0,1,0,0,0,0,0,0,1
"Dope","movie",2015,103,88478,7.2,"Rick Famuyiwa",1973,NA,0,0,1,1,0,0,0,0,0
"Chronic","movie",2015,93,3513,6.6,"Michel Franco",1979,NA,0,0,0,0,0,0,0,0,0
"Krampus","movie",2015,98,79816,6.2,"Michael Dougherty",1974,NA,0,0,0,1,0,1,0,0,0
"BMF","tvSeries",2021,60,5545,7.5,"50 Cent",1975,NA,0,0,0,0,0,0,0,0,0
"Ansatsu kyôshitsu","movie",2015,110,2176,6.2,"Eiichirô Hasumi",1967,NA,0,1,1,1,0,0,0,0,0
"The Boss, Anatomy of a Crime","movie",2014,90,2437,7.3,"Sebastián Schindel",NA,NA,0,0,0,0,0,0,0,0,0
"Bad Hair Day","tvMovie",2015,87,3526,5.8,"Erik Canuel",1961,NA,0,0,1,1,0,0,0,0,0
"Making Waves: The Art of Cinematic Sound","movie",2019,94,2164,7.6,"Midge Costin",NA,NA,0,0,0,0,1,0,0,0,0
"Mune: Guardian of the Moon","movie",2014,85,7856,7.1,"Alexandre Heboyan",NA,NA,1,0,1,1,0,0,0,0,0
"Truth","movie",2015,125,20995,6.8,"James Vanderbilt",1975,NA,0,0,0,0,0,0,0,0,0
"Tragedy Girls","movie",2017,98,11151,6,"Tyler MacIntyre",NA,NA,0,0,0,1,0,0,0,0,0
"The Bronze","movie",2015,100,13264,6.1,"Bryan Buckley",1963,NA,0,0,0,1,0,0,0,0,0
"How to Talk to Girls at Parties","movie",2017,102,12066,5.7,"John Cameron Mitchell",1963,NA,0,0,0,1,0,0,1,0,0
"Mohenjo Daro","movie",2016,155,12447,5.6,"Ashutosh Gowariker",1964,NA,0,1,1,0,0,0,0,0,0
"Cargo","movie",2017,105,46948,6.3,"Ben Howling",NA,NA,0,0,0,0,0,0,0,1,0
"Dumbo","movie",2019,112,80810,6.3,"Tim Burton",1958,NA,0,0,1,0,0,1,0,0,0
"The Perfect Guy","movie",2015,100,11117,5.6,"David M. Rosenthal",1969,NA,0,0,0,0,0,0,1,0,1
"King Jack","movie",2015,81,3363,6.9,"Felix Thompson",NA,NA,0,0,1,0,0,0,0,0,0
"Bajrangi Bhaijaan","movie",2015,163,94541,8.1,"Kabir Khan",1971,NA,0,1,1,1,0,0,0,0,0
"I'm Off Then","movie",2015,92,2516,6.1,"Julia von Heinz",1976,NA,0,0,0,1,0,0,0,0,0
"Lazer Team","movie",2015,102,9514,5.5,"Matt Hullum",1974,NA,0,1,0,1,0,0,0,1,0
"The Goldfinch","movie",2019,149,25978,6.4,"John Crowley",1969,NA,0,0,0,0,0,0,0,0,0
"Into the Badlands","tvSeries",2015,42,48900,7.9,"James Marshall",NA,NA,0,1,1,0,0,0,0,0,0
"11 Minutes","movie",2015,81,2011,5.7,"Jerzy Skolimowski",1938,NA,0,0,0,0,0,0,0,0,1
"Made in Egypt","movie",2014,102,2936,5.3,"Amr Salama",1982,NA,0,0,0,1,0,0,0,0,0
"Stitchers","tvSeries",2015,60,13429,6.8,"Steve Miner",1951,NA,0,0,0,0,0,0,0,1,0
"Married at First Sight","tvSeries",2014,83,2432,6.2,"Charlie Mysak",NA,NA,0,0,0,0,0,0,1,0,0
"Monty Python Live (Mostly)","movie",2014,162,2752,7.6,"Eric Idle",1943,NA,0,0,0,1,1,0,0,0,0
